"time","mean","stdev","min","max","q1","q3","median","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
36.9,1.5714285714285714,1.6781914463529621,0,8,0.75,2.0,1.0,0,0,1,0,1,2,1,0,0,1,3,3,6,4,6,1,0,1,4,4,8,1,0,2,0,1,1,1,0,1,0,4,1,2,0,1,2,1,0,3,1,1,1,2,1,2,1,1,0,3,1,1,1,2,3,0
37.0,1.7678571428571428,1.782765422320169,0,8,1.0,2.0,1.0,2,0,3,1,1,2,1,0,0,1,2,3,7,4,8,2,0,1,4,3,8,1,0,1,0,2,1,1,0,1,0,4,1,2,0,1,1,1,0,3,1,1,1,2,1,2,2,2,1,3,1,1,1,2,4,1
37.1,1.625,1.6750533040558953,0,8,1.0,2.0,1.0,1,0,2,1,1,1,1,0,0,1,2,3,7,3,7,2,1,1,5,3,8,1,0,1,0,1,0,2,1,1,1,3,0,1,2,1,0,1,0,2,1,1,1,2,1,2,2,2,1,3,1,1,1,2,2,0
37.2,1.3571428571428572,1.5169114701139499,0,7,1.0,2.0,1.0,1,0,2,1,1,1,1,0,0,1,1,2,6,3,7,2,1,1,4,3,7,1,0,1,0,2,0,0,1,0,1,2,0,1,1,1,0,1,0,1,1,1,1,1,0,2,2,2,1,2,1,1,1,1,1,0
37.3,1.3214285714285714,1.5596146829212891,0,7,0.0,2.0,1.0,1,1,3,2,2,1,1,0,0,1,0,1,6,2,7,3,1,1,4,3,7,1,0,1,0,2,0,0,1,0,1,2,0,1,1,1,0,1,0,0,1,1,1,0,0,2,1,2,1,1,0,1,1,1,2,0
37.4,1.1607142857142858,1.5786158687991485,0,8,0.0,1.25,1.0,1,1,3,2,2,1,0,0,0,1,0,1,5,2,8,3,0,1,4,3,6,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,2,1,2,1,1,0,1,1,1,2,0
37.5,1.0535714285714286,1.5517230383528833,0,7,0.0,1.0,1.0,0,1,4,2,3,0,0,0,0,1,0,1,5,2,7,2,0,1,4,3,6,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,2,0,1,0,1,0,1,1,1,2,0
37.6,1.2678571428571428,1.8174852271807898,0,8,0.0,2.0,1.0,0,1,4,2,3,0,0,0,0,1,0,1,6,3,8,2,0,1,5,4,7,1,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,2,0,1,0,1,0,1,3,2,2,0
37.7,1.3928571428571428,1.7594497052505145,0,8,0.0,2.0,1.0,1,1,4,2,3,0,0,0,0,1,0,2,6,3,8,3,0,2,4,4,7,1,0,1,0,1,1,2,0,1,0,2,1,0,0,0,1,1,0,0,1,1,1,0,0,2,0,1,0,1,0,1,3,2,2,0
37.8,1.5178571428571428,1.8707434678354429,0,9,0.0,2.0,1.0,1,0,5,1,4,0,0,0,0,1,0,2,6,3,9,2,0,2,4,4,7,1,0,2,1,1,1,2,0,1,0,2,1,0,0,0,1,1,0,1,1,0,2,1,0,3,0,1,0,1,0,1,3,2,3,1
37.9,1.4642857142857142,1.7004651224453449,0,8,0.0,2.0,1.0,1,0,6,2,4,0,0,1,0,2,0,2,5,3,8,2,0,2,3,4,6,0,0,1,1,1,1,2,0,1,0,2,1,1,0,1,1,0,0,1,1,0,1,2,0,2,0,1,0,2,0,1,3,1,2,1
38.0,1.75,1.8732134345633367,0,9,0.0,3.0,1.0,2,0,7,3,5,0,0,2,0,3,1,2,4,3,9,2,0,2,3,4,6,0,1,1,1,1,2,4,0,1,1,3,3,0,0,0,2,0,0,2,1,0,1,2,0,2,0,1,0,2,0,1,3,1,3,1
38.1,1.6964285714285714,1.81186213265665,0,8,0.0,2.25,1.0,2,0,7,3,5,0,0,2,0,3,1,2,4,2,8,2,0,2,4,4,6,0,1,1,1,1,1,4,0,1,1,3,3,0,0,0,1,0,0,2,1,0,1,2,0,2,0,1,0,1,1,1,3,1,3,1
38.2,1.8214285714285714,2.2289262538042749,0,11,0.0,3.0,1.0,2,0,9,3,6,0,0,2,0,2,1,3,5,3,11,2,0,1,4,4,6,0,1,0,0,1,1,4,1,1,1,3,3,0,2,0,0,1,0,2,0,0,0,1,0,1,0,1,0,1,1,2,3,2,4,1
38.3,1.8035714285714286,1.9586770576913719,0,10,1.0,2.25,1.0,1,0,7,3,5,0,0,2,0,2,1,3,5,3,10,2,0,1,4,4,6,1,1,2,1,1,0,4,1,1,1,3,2,1,1,1,0,0,0,3,0,1,0,2,1,1,0,1,0,1,1,2,2,1,4,1
38.4,1.9107142857142858,1.9390423420032978,0,10,1.0,2.0,1.0,1,0,7,4,5,1,1,2,0,2,1,3,5,4,10,2,0,2,4,4,6,1,1,2,1,1,0,4,1,1,1,3,2,1,1,1,0,0,0,2,0,1,0,2,1,1,1,2,0,1,1,2,2,1,4,1
38.5,1.9642857142857142,2.0438434182606424,0,11,1.0,2.25,1.0,1,0,9,5,5,1,1,3,0,3,1,2,3,5,11,2,1,3,2,4,4,1,1,2,1,1,0,3,2,1,1,2,2,1,2,1,0,0,0,2,0,0,0,3,1,1,1,1,0,2,2,2,2,1,4,1
38.6,1.7678571428571428,2.1711671600166342,0,11,0.0,2.0,1.0,2,0,9,6,6,1,1,3,0,3,1,2,3,5,11,2,0,3,1,2,2,1,1,2,1,1,0,3,1,0,1,2,2,1,1,1,0,0,0,2,0,0,0,3,1,0,0,0,0,2,0,1,2,1,5,1
38.7,1.7321428571428572,2.0830186837219422,0,10,0.75,2.0,1.0,2,0,9,7,5,1,1,3,0,3,1,2,3,6,10,2,0,2,1,2,2,1,1,2,1,1,0,2,1,0,1,1,2,1,1,1,0,0,0,2,0,0,1,3,1,0,0,0,1,2,0,1,2,1,4,1
38.8,2.1964285714285716,2.2710888110673038,0,12,1.0,2.0,2.0,2,0,10,8,5,1,1,3,0,4,1,2,3,6,12,2,0,2,1,2,2,2,2,3,2,2,1,2,1,0,1,1,2,1,1,1,1,1,0,2,0,0,1,4,2,2,2,1,3,2,2,1,2,1,5,2
38.9,2.125,2.236567044123011,0,11,1.0,2.0,2.0,1,0,10,7,6,1,1,2,0,3,1,2,3,6,11,2,0,2,1,2,2,3,1,4,2,2,1,0,1,0,0,1,1,1,2,1,2,1,0,2,0,0,1,4,2,1,3,1,4,2,2,1,2,1,5,2
39.0,1.9464285714285714,2.2553083639109155,0,11,1.0,2.0,1.0,1,0,10,7,6,1,1,2,0,3,0,1,2,6,11,2,0,2,1,1,1,2,1,2,1,2,1,0,1,0,0,1,1,1,3,1,3,2,0,2,0,0,0,3,1,1,3,1,4,2,2,1,1,1,5,2
39.1,1.9285714285714286,2.5970941375282632,0,12,0.0,2.0,1.0,1,0,12,8,7,0,0,2,0,4,0,0,1,5,12,2,0,2,1,0,0,2,1,2,1,2,1,0,1,0,0,1,1,1,4,1,3,2,0,2,0,0,0,3,1,1,3,1,4,2,2,0,1,1,5,2
39.2,2.0178571428571428,2.5389190010470108,0,12,0.0,3.0,1.0,1,0,11,7,7,0,0,2,0,3,0,0,1,5,12,2,0,2,1,0,0,2,1,3,2,3,2,0,1,0,1,0,1,0,4,1,3,3,0,2,0,0,0,3,1,1,4,1,5,2,4,0,1,1,5,2
39.3,2.1964285714285716,2.4886861339810187,0,12,1.0,3.0,1.0,1,1,11,7,7,0,1,3,0,4,0,0,1,5,12,3,0,3,1,1,1,2,1,3,2,3,2,1,1,0,1,1,1,0,4,1,3,3,0,2,0,0,0,3,1,1,4,1,5,2,4,0,1,1,5,2
39.4,2.1964285714285716,2.5029956541907858,0,12,1.0,3.0,1.0,1,1,11,7,7,0,1,2,0,3,0,0,1,5,12,3,0,3,1,1,1,2,0,5,2,3,2,1,1,0,1,2,1,1,4,2,3,3,0,2,0,0,0,2,0,1,4,1,5,2,4,0,1,1,5,2
39.5,2.2857142857142856,2.4764194033371023,0,12,1.0,3.0,1.5,1,1,11,7,7,0,1,2,1,3,0,0,1,5,12,4,0,4,1,2,2,2,0,4,1,3,2,1,1,0,1,2,1,1,4,2,3,3,0,3,0,0,0,2,0,1,4,1,5,2,4,1,1,1,5,2
39.6,2.4285714285714284,2.6312486366276948,0,13,1.0,3.0,2.0,2,1,12,7,7,0,1,2,0,3,0,0,1,5,13,4,0,4,1,2,2,3,0,5,1,3,2,1,1,0,1,2,1,1,3,2,2,3,0,3,0,0,0,2,1,2,5,1,6,2,4,1,2,2,5,2
39.7,2.4107142857142856,2.6844578177930467,0,13,1.0,3.0,2.0,2,1,13,6,8,0,1,2,1,3,0,0,1,5,13,4,0,3,1,2,2,3,0,5,1,3,2,1,1,0,1,2,2,1,2,1,2,2,0,3,0,0,0,2,1,2,5,1,6,2,4,1,2,2,5,2
39.8,2.375,2.5950674365033368,0,13,1.0,3.0,2.0,3,2,12,5,7,0,1,1,0,2,1,0,1,6,13,4,0,3,1,2,2,3,0,5,1,3,3,1,1,0,1,2,1,1,2,1,2,3,0,3,0,0,0,1,1,2,5,1,6,2,4,1,2,2,5,2
39.9,2.3571428571428572,2.688790032102673,0,14,1.0,3.0,2.0,3,1,12,3,7,0,0,1,0,2,0,0,1,6,14,3,0,2,1,2,3,3,0,6,1,3,3,1,1,0,1,2,1,1,3,2,2,3,0,3,0,0,0,1,1,2,4,1,7,2,3,2,2,3,5,2
40.0,2.1964285714285716,2.559433830090601,0,13,1.0,3.0,1.5,2,1,11,3,7,0,0,1,0,2,0,0,0,6,13,3,0,2,1,1,2,3,0,5,1,3,4,1,1,0,1,2,1,1,2,1,3,3,0,3,0,0,0,1,1,2,4,1,7,2,3,1,2,2,5,2
40.1,2.5892857142857144,2.8894931940337472,0,13,1.0,3.25,2.0,3,1,13,5,8,0,0,1,0,3,0,0,1,7,13,3,0,3,2,1,3,3,1,5,1,4,5,0,1,0,1,1,2,1,2,1,3,4,0,4,0,1,0,1,1,2,5,1,9,2,4,1,2,2,6,2
40.2,2.5357142857142856,2.8906517166443231,0,13,1.0,3.0,2.0,3,1,13,5,8,0,0,1,0,3,0,0,1,7,13,3,0,3,2,1,3,3,1,5,1,4,5,0,1,0,1,1,2,1,2,1,3,4,0,3,0,0,0,1,0,2,5,1,9,2,4,1,2,2,5,3
40.3,2.3392857142857144,2.6340950310596356,0,13,1.0,3.0,2.0,2,1,13,5,7,0,0,1,0,3,0,0,1,7,11,3,0,3,2,1,3,3,1,4,0,3,4,0,1,0,0,1,2,1,2,1,2,3,0,3,0,1,0,2,1,2,4,1,8,2,4,1,2,2,5,2
40.4,2.0535714285714284,2.8184319529606148,0,14,0.0,2.0,1.0,3,1,14,7,7,0,0,1,0,4,0,0,1,7,12,2,0,2,2,0,2,1,2,1,0,3,4,0,1,0,0,0,2,0,2,0,1,2,0,2,0,0,0,1,0,2,3,2,6,2,3,0,2,2,5,1
40.5,1.9821428571428572,2.7090527563587044,0,13,0.0,3.0,1.0,2,1,13,5,7,0,0,1,0,3,0,0,2,8,12,2,0,2,3,0,3,1,1,1,0,3,4,0,1,0,0,0,2,0,2,0,1,2,0,2,0,0,0,1,0,1,3,1,6,2,3,0,3,3,3,1
40.6,2.0,2.8660575211055539,0,14,0.0,3.0,1.0,1,0,14,5,8,1,0,1,0,3,0,0,1,7,13,2,0,2,2,0,2,1,1,1,0,3,3,0,1,0,0,0,3,0,2,0,1,1,0,2,0,0,0,1,0,2,3,2,6,2,3,0,3,3,5,1
40.7,2.0,2.6322179675268971,0,13,0.0,2.25,1.0,2,1,13,5,7,1,1,1,0,3,0,0,1,7,12,2,0,2,2,0,2,1,2,1,0,3,3,0,1,0,0,0,2,0,2,0,1,1,0,2,0,0,0,1,1,2,3,2,6,2,3,0,3,3,4,1
40.8,1.7857142857142858,2.8767186522288952,0,15,0.0,2.0,1.0,0,0,15,5,8,1,0,1,0,2,0,0,1,7,12,2,1,2,0,0,0,1,0,1,0,1,1,0,1,0,0,0,2,0,3,0,0,1,0,2,0,0,0,1,1,2,3,2,5,3,1,0,3,2,5,2
40.9,2.1785714285714284,2.8037420330257028,0,14,0.0,2.25,1.5,4,0,14,7,7,1,1,1,0,2,0,0,1,6,12,2,1,4,0,1,0,1,2,2,1,3,3,0,1,0,0,0,2,0,2,0,2,2,0,2,0,0,0,1,1,2,4,2,7,3,2,0,4,2,5,2
41.0,2.3928571428571428,2.9980861242071191,0,15,0.0,3.0,2.0,4,0,15,7,8,1,1,1,0,2,0,0,1,7,12,2,2,4,0,1,0,2,2,2,2,3,4,0,1,0,0,0,2,0,2,0,3,2,0,2,0,0,0,2,1,2,4,2,9,3,3,0,4,2,5,2
41.1,2.5357142857142856,3.1394055722284073,0,15,0.0,3.0,2.0,5,0,15,7,8,1,1,1,0,2,0,0,0,7,12,2,2,4,0,1,0,2,3,2,2,5,5,0,1,0,0,0,2,0,2,0,3,2,0,2,0,0,0,2,1,2,5,2,11,3,3,1,4,2,5,2
41.2,2.5714285714285716,3.17274747350183,0,15,0.0,3.25,2.0,4,0,15,7,8,1,1,1,0,2,0,0,1,7,12,2,2,4,0,1,1,3,2,2,2,5,5,0,1,0,0,0,2,0,2,0,3,2,0,2,0,0,0,2,1,2,5,2,12,3,4,0,4,2,5,2
41.3,2.6071428571428572,3.1829824930433417,0,14,0.0,4.0,2.0,4,0,14,7,7,2,1,1,0,2,0,0,0,8,13,2,2,4,0,1,0,4,2,3,2,5,5,0,1,0,0,0,2,0,2,0,4,2,0,1,0,0,0,2,1,2,5,2,12,3,4,1,4,2,5,2
41.4,2.7321428571428572,3.4563144668674965,0,15,0.0,4.0,2.0,4,0,15,7,8,2,1,1,0,2,0,0,0,9,15,2,2,4,0,1,0,4,2,3,2,6,5,0,1,0,0,0,3,0,2,0,4,2,0,2,0,0,0,2,1,2,5,2,12,3,4,0,3,2,6,2
41.5,2.4821428571428572,3.1903373726019018,0,14,0.0,3.25,1.5,4,0,14,7,7,2,0,1,0,2,1,0,0,8,13,2,1,4,0,0,0,4,2,2,0,6,5,0,1,0,0,1,2,1,2,1,3,2,0,1,1,0,0,1,1,2,5,2,12,3,4,0,2,2,4,1
41.6,2.4464285714285716,3.1899375433716948,0,13,0.0,3.25,1.0,5,1,13,7,6,2,0,0,0,1,3,0,1,7,13,3,0,4,0,0,0,3,2,1,0,8,6,1,1,0,1,2,1,1,2,1,4,2,0,0,0,0,0,0,0,1,5,2,12,2,4,0,2,2,4,1
41.7,2.375,3.0446821321304274,0,13,0.0,3.0,1.5,5,0,12,7,6,2,0,0,0,1,3,0,1,7,13,3,0,4,0,0,0,3,2,2,0,7,4,1,1,0,1,2,1,1,2,2,2,2,0,1,0,0,0,0,0,1,4,2,12,3,4,0,2,2,4,1
41.8,2.3392857142857144,2.9897251767767981,0,13,0.0,3.0,1.5,5,0,12,7,6,2,0,0,0,1,3,0,1,7,13,3,0,4,0,0,0,3,2,2,0,7,4,1,1,0,1,2,1,1,2,2,2,2,0,1,0,0,0,0,0,1,4,2,11,2,4,0,2,2,4,1
41.9,2.5714285714285716,3.2007652146297252,0,14,0.0,4.0,2.0,4,0,12,8,5,2,0,1,0,2,4,0,1,7,12,3,0,4,0,0,0,4,2,3,0,9,5,2,0,0,1,3,1,1,1,3,3,2,0,1,0,0,0,0,0,1,4,2,14,2,5,0,2,3,4,1
42.0,2.6428571428571428,3.3563828927059229,0,14,0.0,4.0,2.0,6,0,14,8,5,2,0,1,0,2,4,0,1,7,14,3,0,4,0,0,0,4,2,3,0,8,5,2,0,0,1,3,1,1,1,3,3,2,0,1,0,0,0,0,0,1,4,2,13,2,4,0,2,2,5,2
42.1,2.9285714285714284,3.3904126532302339,0,14,1.0,4.25,2.0,5,0,14,9,5,2,0,1,0,3,5,2,2,8,13,3,0,4,1,0,1,5,2,3,0,8,5,2,0,0,1,3,1,1,1,3,3,2,0,1,0,0,1,1,0,1,5,2,14,3,7,0,2,2,5,2
42.2,2.8928571428571428,3.0277205678091721,0,13,1.0,4.0,2.0,4,0,13,7,5,2,0,1,1,3,5,2,3,6,13,3,0,3,2,1,2,5,1,3,0,8,5,3,0,1,1,4,1,1,1,2,4,2,0,1,0,0,1,1,0,1,5,2,12,3,6,1,2,2,5,2
42.3,2.9642857142857144,3.0235048590424092,0,13,1.0,4.0,2.0,4,0,13,7,6,2,0,1,1,3,4,2,2,6,13,4,0,3,2,2,2,5,1,3,0,8,5,4,0,2,1,4,1,0,1,1,4,2,0,1,0,0,2,1,0,2,5,2,12,3,6,2,2,2,5,2
42.4,2.875,3.2241416354921952,0,15,1.0,3.25,2.0,2,0,14,5,6,2,0,2,1,3,4,2,2,7,15,3,0,0,2,2,2,5,0,3,0,7,5,3,0,1,1,3,1,0,1,1,4,2,0,3,0,0,2,1,0,2,5,2,12,2,6,2,2,2,7,2
42.5,2.7678571428571428,2.9519428918484678,0,14,1.0,4.0,2.0,2,0,13,5,6,2,0,1,1,3,4,2,2,7,14,3,1,0,2,2,2,5,0,3,0,6,4,4,1,1,3,3,1,0,2,1,4,1,0,1,0,0,2,1,0,2,4,2,11,2,6,2,2,2,5,2
42.6,2.8571428571428572,2.8811491471569579,0,13,1.0,3.0,2.0,2,0,13,5,6,2,0,1,1,3,3,2,3,7,12,3,1,1,2,3,3,6,0,3,0,6,4,3,1,1,2,2,1,0,2,1,4,1,0,1,0,0,3,2,0,3,4,2,12,2,7,2,2,2,5,3
42.7,2.6607142857142856,2.5374114039022255,0,11,1.0,3.0,2.0,2,0,11,4,5,2,0,1,2,2,3,2,3,6,11,3,1,1,2,3,3,5,0,3,0,6,4,3,1,1,2,2,1,0,1,1,4,1,0,1,0,0,4,3,0,3,3,1,11,2,5,2,2,2,5,3
42.8,2.8035714285714284,2.6009589087292322,0,12,1.0,4.0,2.0,2,0,11,4,4,3,0,1,1,2,3,2,3,6,12,3,1,1,2,4,3,5,0,3,0,6,4,3,1,1,2,2,1,0,1,1,4,1,1,1,1,0,4,3,0,5,3,1,11,2,5,2,3,2,5,5
42.9,2.5178571428571428,2.6925231888414594,0,12,1.0,3.25,2.0,1,0,11,3,4,2,0,1,0,2,2,1,1,6,11,2,1,1,0,2,1,5,0,3,1,6,4,3,1,1,2,2,1,0,1,1,4,1,1,1,0,0,4,3,0,5,3,1,12,2,5,1,2,2,6,5
43.0,2.6607142857142856,2.8553007454450001,0,12,1.0,4.0,1.5,1,1,12,3,6,2,0,1,0,2,3,1,1,6,12,1,1,1,0,2,1,5,0,3,0,6,4,3,0,0,2,3,1,0,1,1,4,1,1,1,1,1,4,3,1,5,4,1,12,2,6,1,2,2,6,5
43.1,2.3035714285714284,2.776943610577379,0,12,0.0,3.0,1.0,1,1,11,3,5,2,0,1,0,2,1,0,0,6,11,1,0,0,0,2,1,5,0,3,0,6,4,2,0,0,2,1,1,0,1,1,4,1,1,1,0,0,3,3,0,5,2,1,12,2,4,1,2,2,6,5
43.2,2.2678571428571428,2.7870303667714351,0,12,0.0,3.25,1.0,1,1,12,4,5,2,0,1,0,2,1,0,0,5,10,2,0,0,0,1,0,5,0,3,0,6,4,2,0,0,2,1,1,0,1,1,4,1,1,1,0,0,3,3,0,5,2,1,12,1,4,1,2,2,6,5
43.3,2.2321428571428572,2.9031452858960418,0,12,0.0,3.25,1.0,3,1,12,4,5,2,0,1,0,2,1,0,0,5,11,2,0,0,0,0,0,5,0,3,0,6,5,1,0,0,1,1,1,0,1,1,4,1,0,1,0,0,2,3,0,4,2,1,12,1,4,0,2,2,7,5
43.4,2.3928571428571428,3.0687280486766335,0,13,0.0,3.0,1.0,1,1,13,3,6,2,0,1,0,3,1,0,0,6,11,1,0,1,1,0,1,5,0,3,0,6,4,1,0,0,1,1,1,0,1,2,5,1,0,2,0,0,2,3,0,5,3,1,13,1,4,0,2,2,8,5
43.5,2.375,2.9674574253775861,0,13,0.0,4.0,1.0,1,0,11,3,5,2,0,1,0,4,0,0,0,5,11,1,1,1,1,1,1,6,0,4,0,5,4,1,1,1,0,0,2,0,1,2,5,1,0,2,0,0,2,3,0,5,3,1,13,1,4,0,2,1,9,5
43.6,2.375,3.05638967691341,0,12,0.0,4.0,1.0,1,0,12,4,5,2,0,1,1,4,0,0,0,6,11,1,0,1,1,1,1,5,0,4,0,5,4,1,0,0,0,0,2,0,0,2,6,1,0,2,0,0,2,3,0,6,2,1,12,1,4,0,2,1,9,6
43.7,2.4821428571428572,3.0994876963123814,0,12,0.0,4.0,1.0,1,0,12,4,5,2,0,1,1,4,0,0,0,8,11,1,0,1,1,1,1,6,0,5,0,5,4,1,0,0,0,0,2,0,0,3,6,2,0,2,0,0,2,4,0,5,2,1,12,2,4,0,2,1,9,5
43.8,2.5714285714285716,3.4322896504954175,0,15,0.0,4.0,1.0,2,0,13,4,5,2,0,1,1,4,0,0,0,7,11,1,0,1,1,0,1,8,0,5,0,5,5,1,0,0,0,0,2,0,0,3,6,2,0,2,0,0,1,2,0,4,3,1,15,1,6,0,1,2,10,5
43.9,2.5892857142857144,3.3261774806304403,0,15,0.0,4.0,1.0,1,0,11,4,4,1,1,1,1,4,0,0,0,8,10,1,0,1,1,1,1,9,0,6,0,6,4,2,0,1,0,1,1,0,0,3,6,2,0,3,0,0,1,2,0,3,3,0,15,1,6,0,2,2,10,5
44.0,2.375,3.2213711588168699,0,14,0.0,3.0,1.0,2,0,10,3,3,1,0,1,1,4,0,0,1,6,10,0,0,1,1,1,2,9,0,7,0,5,5,1,0,0,0,0,1,0,0,3,7,3,0,2,0,0,0,1,0,1,3,0,14,1,6,1,1,2,10,3
44.1,2.5714285714285716,3.2450904833144416,0,14,0.0,3.0,1.0,3,0,10,3,3,1,0,1,1,4,1,0,1,6,10,1,0,1,2,1,3,9,0,6,0,5,7,1,0,1,0,1,1,1,0,3,8,2,0,2,0,0,0,1,0,2,3,0,14,1,6,1,1,2,11,3
44.2,2.6428571428571428,3.4611546970244915,0,14,0.0,3.0,1.0,3,0,11,4,3,1,0,1,1,5,0,1,2,7,12,0,0,1,2,1,3,9,0,6,0,5,7,1,0,1,0,0,1,0,0,1,7,2,0,3,0,0,0,2,0,1,3,0,14,2,6,1,1,2,12,3
44.3,2.5357142857142856,3.3164324943824677,0,14,0.0,3.25,1.0,3,0,10,3,2,1,0,1,1,4,0,1,2,6,11,0,0,1,3,1,4,9,0,6,0,5,7,1,0,1,0,0,1,0,0,1,7,2,0,3,0,0,0,1,0,1,4,0,14,2,6,2,0,1,11,3
44.4,2.6071428571428572,2.9921240152187836,0,12,1.0,3.25,1.0,4,1,9,3,2,1,1,1,1,4,1,1,2,6,10,1,0,2,3,2,5,9,0,6,0,4,7,2,0,1,1,1,1,0,0,1,6,2,0,3,0,0,0,1,0,1,2,0,12,1,6,2,1,2,11,3
44.5,2.5892857142857144,3.0751119939784637,0,12,0.75,4.0,1.0,4,1,9,3,2,1,1,1,1,4,0,1,2,6,10,1,0,2,4,2,5,9,0,6,0,4,7,1,0,1,0,0,1,0,0,1,6,2,0,3,0,0,0,1,0,2,2,1,12,1,6,2,1,2,12,2
44.6,2.3214285714285716,2.5988125231751988,0,12,0.0,3.0,2.0,4,2,8,3,2,0,2,1,2,4,0,1,2,4,6,1,0,2,3,3,5,8,0,4,0,3,7,1,0,1,0,0,1,0,0,1,4,2,1,3,0,0,0,1,0,1,2,0,12,1,6,2,1,2,9,2
44.7,2.3214285714285716,2.4283088093299394,0,10,1.0,4.0,2.0,5,2,8,4,2,0,2,1,2,4,0,1,2,4,6,2,0,2,5,2,6,7,1,4,1,1,6,1,0,1,0,0,1,0,0,1,4,2,0,3,0,1,0,2,0,2,1,1,9,1,5,0,1,2,10,2
44.8,2.6071428571428572,2.5612397348924278,0,11,1.0,3.5,2.0,6,2,8,6,1,0,2,2,2,6,0,1,2,3,7,2,1,3,5,2,6,6,2,6,2,2,7,1,0,1,0,0,2,1,0,2,5,2,0,3,0,0,0,3,0,2,1,1,8,1,5,0,1,2,11,2
44.9,2.6428571428571428,2.6887900321026743,0,12,1.0,4.0,2.0,8,3,7,6,1,1,3,1,3,6,1,1,2,2,8,2,0,2,5,2,6,5,2,4,2,2,9,2,0,1,1,0,1,1,0,2,5,1,0,4,0,0,0,3,0,2,1,1,8,1,4,0,1,1,12,2
45.0,2.5535714285714284,2.6180666452906944,0,10,1.0,4.0,2.0,8,4,6,6,1,0,3,1,3,6,1,1,2,1,6,2,0,2,5,2,6,5,2,4,2,3,10,1,1,1,0,0,1,1,1,2,6,1,0,2,0,0,0,2,0,2,2,1,9,0,4,0,1,1,10,2
45.1,2.5535714285714284,2.7380887681082982,0,11,1.0,3.25,1.5,9,3,7,8,1,0,2,1,4,7,1,1,2,1,7,2,0,2,5,1,6,4,3,3,2,2,9,1,1,1,0,0,1,1,1,2,5,1,0,3,0,0,0,2,0,2,1,1,8,0,4,0,1,1,11,2
45.2,2.4642857142857144,2.6656832795624417,0,11,1.0,3.0,1.5,9,3,7,7,2,0,2,1,4,7,1,1,2,1,7,2,0,2,5,1,6,3,3,2,2,2,9,1,1,1,0,0,1,1,1,1,5,1,0,2,0,0,0,2,0,2,1,1,7,0,4,0,1,1,11,2
45.3,2.3928571428571428,2.52613886218086,0,10,0.75,3.0,2.0,9,3,6,7,1,1,2,1,4,7,0,1,2,2,6,2,0,2,5,1,6,3,3,2,2,1,8,2,0,1,0,1,1,0,0,0,4,1,0,3,0,0,0,2,0,3,2,2,7,0,4,0,1,1,10,2
45.4,2.25,2.3087566226991409,0,9,1.0,3.0,1.5,8,4,5,7,2,1,2,1,4,7,0,1,2,2,5,2,0,2,5,1,6,2,3,1,2,1,7,1,0,1,0,1,1,0,1,0,3,1,0,3,0,0,0,2,0,3,2,2,6,0,4,0,1,1,9,1
45.5,2.2678571428571428,2.167050920923999,0,8,1.0,3.25,2.0,8,4,5,7,2,1,2,1,4,6,0,1,2,2,5,2,0,1,5,1,5,2,3,2,2,1,7,2,0,2,1,1,1,0,1,1,4,1,0,3,0,0,0,2,0,2,2,2,6,0,4,0,1,1,8,1
45.6,2.1607142857142856,2.119440506648981,0,8,1.0,3.0,2.0,8,4,5,7,2,1,2,1,4,6,0,1,2,2,5,2,0,1,3,2,5,2,3,2,2,1,6,2,0,1,1,1,1,0,1,0,3,0,0,3,0,0,0,2,0,2,2,2,6,0,4,0,1,1,8,1
45.7,2.0714285714285716,2.2108267915060225,0,9,0.75,3.0,1.0,8,4,6,7,3,1,2,2,3,6,0,0,1,1,6,2,0,1,2,1,3,2,3,2,2,1,6,2,0,1,1,1,2,0,1,0,3,0,0,2,0,0,0,2,0,1,2,1,6,0,4,0,1,1,9,1
45.8,2.1428571428571428,2.3101373755423182,0,9,0.75,3.0,1.0,9,5,6,8,3,1,2,1,3,5,0,0,2,1,6,2,0,1,3,0,2,2,4,2,3,1,6,2,0,1,1,1,2,0,1,0,3,1,0,2,0,0,0,2,0,1,2,1,6,0,4,0,1,1,9,1
