"time","mean","stdev","min","max","q1","q3","median","s9","s8","s3","s2","s1","s7","s6","s5","s4","s19","s18","s13","s12","s11","s10","s17","s16","s15","s14","s30","s22","s23","s20","s21","s26","s27","s24","s25","s28","s29"
97.799999999999997,0.0027000000000000014,0.0014866068747318509,0.0027000000000000014,0.0060000000000000001,0.002,0.0037499999999999999,0.002,0.006,0.002,0.004,0.003,0.001,0.006,0.005,0.003,0.001,0.004,0.004,0.002,0.003,0.002,0.002,0.004,0.001,0.003,0.0,0.002,0.002,0.003,0.002,0.001,0.002,0.002,0.002,0.005,0.003,0.001
97.900000000000006,0.0025333333333333341,0.00154344492037203,0.0025333333333333341,0.0060000000000000001,0.002,0.0030000000000000001,0.002,0.005,0.002,0.004,0.003,0.002,0.006,0.004,0.003,0.002,0.004,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.002,0.0,0.001,0.003,0.005,0.002,0.001,0.002,0.0,0.001,0.006,0.003,0.001
98.0,0.0026666666666666674,0.0015986105077709068,0.0026666666666666674,0.0060000000000000001,0.00125,0.0037499999999999999,0.0025000000000000001,0.005,0.001,0.005,0.002,0.003,0.005,0.005,0.002,0.001,0.004,0.002,0.003,0.002,0.003,0.003,0.002,0.001,0.002,0.0,0.001,0.004,0.006,0.001,0.002,0.003,0.0,0.003,0.005,0.003,0.001
98.099999999999994,0.0024333333333333342,0.0016669999666733316,0.0024333333333333342,0.0060000000000000001,0.001,0.0037499999999999999,0.002,0.005,0.001,0.005,0.002,0.003,0.004,0.005,0.002,0.001,0.004,0.002,0.003,0.002,0.003,0.003,0.001,0.001,0.001,0.0,0.001,0.004,0.006,0.0,0.002,0.002,0.0,0.001,0.005,0.003,0.001
98.200000000000003,0.0016333333333333343,0.0010796089827134433,0.0016333333333333343,0.0040000000000000001,0.001,0.002,0.001,0.003,0.001,0.003,0.0,0.002,0.003,0.003,0.001,0.001,0.002,0.001,0.002,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.004,0.0,0.001,0.001,0.0,0.001,0.004,0.003,0.001
98.299999999999997,0.0017666666666666673,0.0011742609969205692,0.0017666666666666673,0.0040000000000000001,0.001,0.0027500000000000003,0.002,0.004,0.001,0.003,0.0,0.002,0.003,0.003,0.001,0.001,0.003,0.002,0.002,0.001,0.001,0.002,0.001,0.002,0.002,0.0,0.001,0.002,0.004,0.0,0.002,0.001,0.0,0.001,0.004,0.003,0.001
98.400000000000006,0.0016666666666666672,0.0011055415967851333,0.0016666666666666672,0.0040000000000000001,0.001,0.002,0.002,0.004,0.001,0.002,0.0,0.002,0.004,0.002,0.001,0.001,0.003,0.002,0.002,0.001,0.0,0.001,0.001,0.002,0.002,0.0,0.002,0.001,0.003,0.001,0.002,0.001,0.0,0.002,0.004,0.002,0.001
98.5,0.0015000000000000007,0.0011180339887498947,0.0015000000000000007,0.0040000000000000001,0.001,0.002,0.0015,0.004,0.0,0.002,0.0,0.001,0.002,0.003,0.001,0.0,0.003,0.003,0.002,0.001,0.0,0.0,0.001,0.001,0.002,0.0,0.002,0.001,0.003,0.002,0.002,0.0,0.002,0.003,0.002,0.001,0.001
98.599999999999994,0.0017333333333333339,0.0012364824660660934,0.0017333333333333339,0.0050000000000000001,0.001,0.002,0.002,0.005,0.001,0.002,0.001,0.001,0.002,0.004,0.002,0.001,0.002,0.004,0.001,0.0,0.0,0.001,0.002,0.002,0.002,0.001,0.002,0.0,0.003,0.004,0.002,0.001,0.002,0.002,0.001,0.0,0.001
98.700000000000003,0.0017000000000000006,0.0011000000000000001,0.0017000000000000006,0.0040000000000000001,0.001,0.002,0.002,0.004,0.001,0.002,0.001,0.001,0.001,0.003,0.003,0.001,0.001,0.003,0.001,0.0,0.0,0.001,0.002,0.002,0.002,0.001,0.003,0.0,0.002,0.002,0.002,0.0,0.004,0.003,0.002,0.002,0.001
98.799999999999997,0.002033333333333334,0.0012512216252748975,0.002033333333333334,0.0050000000000000001,0.001,0.0030000000000000001,0.002,0.005,0.001,0.002,0.001,0.001,0.002,0.003,0.003,0.001,0.001,0.005,0.001,0.001,0.001,0.002,0.003,0.001,0.002,0.001,0.003,0.0,0.002,0.004,0.002,0.001,0.004,0.003,0.002,0.002,0.001
98.900000000000006,0.0021000000000000007,0.0016999999999999999,0.0021000000000000007,0.0070000000000000001,0.001,0.0030000000000000001,0.002,0.007,0.0,0.003,0.0,0.0,0.002,0.004,0.002,0.001,0.002,0.006,0.001,0.001,0.001,0.002,0.003,0.001,0.002,0.001,0.004,0.0,0.002,0.003,0.003,0.0,0.003,0.004,0.001,0.003,0.001
99.0,0.0023333333333333344,0.0015776212754932306,0.0023333333333333344,0.0060000000000000001,0.001,0.0030000000000000001,0.0025000000000000001,0.006,0.0,0.004,0.0,0.0,0.002,0.005,0.002,0.001,0.003,0.005,0.002,0.001,0.002,0.003,0.004,0.001,0.003,0.003,0.003,0.001,0.001,0.003,0.004,0.0,0.003,0.003,0.001,0.003,0.001
99.099999999999994,0.0025000000000000009,0.0018752777572046935,0.0025000000000000009,0.0070000000000000001,0.001,0.0030000000000000001,0.002,0.007,0.0,0.004,0.0,0.0,0.003,0.006,0.002,0.001,0.003,0.007,0.002,0.001,0.001,0.003,0.005,0.001,0.002,0.002,0.003,0.002,0.001,0.004,0.004,0.001,0.003,0.002,0.001,0.003,0.001
99.200000000000003,0.0026666666666666674,0.0020221001184137473,0.0026666666666666674,0.0080000000000000002,0.001,0.0037499999999999999,0.002,0.007,0.0,0.004,0.0,0.0,0.003,0.005,0.001,0.001,0.004,0.008,0.002,0.001,0.001,0.003,0.007,0.001,0.002,0.004,0.003,0.002,0.001,0.004,0.003,0.002,0.003,0.002,0.003,0.002,0.001
99.299999999999997,0.0026333333333333343,0.0020245712852080284,0.0026333333333333343,0.0080000000000000002,0.001,0.0037499999999999999,0.002,0.008,0.0,0.004,0.0,0.001,0.004,0.005,0.002,0.003,0.002,0.008,0.002,0.001,0.001,0.003,0.006,0.001,0.002,0.004,0.002,0.002,0.002,0.003,0.002,0.001,0.002,0.001,0.004,0.003,0.0
99.400000000000006,0.0024333333333333342,0.001838175423861631,0.0024333333333333342,0.0070000000000000001,0.001,0.0037499999999999999,0.002,0.007,0.0,0.004,0.0,0.001,0.004,0.005,0.002,0.003,0.002,0.007,0.001,0.001,0.001,0.002,0.005,0.001,0.001,0.004,0.001,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.004,0.003,0.0
99.5,0.002033333333333334,0.0019058389811897074,0.002033333333333334,0.0070000000000000001,0.001,0.0030000000000000001,0.001,0.007,0.0,0.004,0.0,0.001,0.004,0.005,0.001,0.003,0.001,0.007,0.001,0.001,0.001,0.002,0.004,0.001,0.001,0.003,0.0,0.001,0.002,0.002,0.001,0.001,0.001,0.0,0.004,0.002,0.0
99.599999999999994,0.0023000000000000013,0.0021158134763411131,0.0023000000000000013,0.0080000000000000002,0.001,0.0030000000000000001,0.0015,0.008,0.0,0.005,0.0,0.001,0.005,0.006,0.001,0.003,0.001,0.007,0.001,0.001,0.001,0.002,0.004,0.001,0.0,0.002,0.001,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.005,0.003,0.0
99.700000000000003,0.0029000000000000007,0.0022854612955229264,0.0029000000000000007,0.0089999999999999993,0.001,0.0040000000000000001,0.002,0.009,0.0,0.004,0.001,0.001,0.006,0.006,0.003,0.003,0.003,0.007,0.002,0.003,0.002,0.002,0.005,0.002,0.001,0.002,0.001,0.001,0.002,0.005,0.003,0.001,0.001,0.0,0.007,0.004,0.0
99.799999999999997,0.0029000000000000011,0.0021809783737274115,0.0029000000000000011,0.0080000000000000002,0.001,0.0040000000000000001,0.0025000000000000001,0.008,0.0,0.004,0.001,0.001,0.004,0.006,0.004,0.004,0.002,0.007,0.005,0.003,0.004,0.003,0.004,0.001,0.002,0.003,0.001,0.0,0.002,0.002,0.001,0.001,0.001,0.0,0.007,0.005,0.001
99.900000000000006,0.002866666666666668,0.0021561282171728307,0.002866666666666668,0.0080000000000000002,0.001,0.0040000000000000001,0.002,0.008,0.0,0.002,0.002,0.002,0.004,0.005,0.004,0.006,0.003,0.007,0.004,0.003,0.003,0.002,0.004,0.001,0.001,0.004,0.001,0.0,0.002,0.002,0.001,0.001,0.001,0.0,0.007,0.005,0.001
100.0,0.0032333333333333342,0.0021707653540219917,0.0032333333333333342,0.0080000000000000002,0.002,0.0050000000000000001,0.0025000000000000001,0.007,0.0,0.002,0.003,0.002,0.004,0.005,0.005,0.007,0.004,0.006,0.005,0.004,0.005,0.002,0.004,0.002,0.002,0.003,0.002,0.0,0.002,0.002,0.002,0.001,0.001,0.0,0.008,0.006,0.001
100.09999999999999,0.0028333333333333344,0.0019163043135739745,0.0028333333333333344,0.0060000000000000001,0.001,0.0040000000000000001,0.0030000000000000001,0.006,0.0,0.002,0.003,0.002,0.003,0.005,0.004,0.006,0.003,0.006,0.005,0.004,0.004,0.001,0.003,0.0,0.002,0.003,0.001,0.0,0.003,0.003,0.002,0.001,0.0,0.001,0.006,0.005,0.001
100.2,0.0031333333333333339,0.0019787762772874441,0.0031333333333333339,0.0060000000000000001,0.002,0.0050000000000000001,0.0030000000000000001,0.006,0.0,0.002,0.003,0.001,0.003,0.006,0.003,0.005,0.006,0.006,0.005,0.004,0.004,0.002,0.006,0.001,0.002,0.005,0.001,0.001,0.002,0.004,0.002,0.003,0.0,0.002,0.006,0.003,0.0
100.3,0.003833333333333334,0.0022373098926066442,0.003833333333333334,0.0080000000000000002,0.0022500000000000003,0.0057500000000000008,0.0035000000000000001,0.008,0.002,0.002,0.003,0.0,0.005,0.006,0.003,0.004,0.008,0.006,0.005,0.004,0.005,0.003,0.008,0.003,0.002,0.006,0.001,0.002,0.003,0.006,0.003,0.004,0.0,0.004,0.006,0.003,0.0
100.40000000000001,0.0040666666666666672,0.0023371397523944139,0.0040666666666666672,0.0089999999999999993,0.0030000000000000001,0.0060000000000000001,0.0040000000000000001,0.009,0.001,0.002,0.003,0.0,0.004,0.006,0.003,0.004,0.008,0.007,0.006,0.004,0.005,0.003,0.008,0.004,0.002,0.006,0.001,0.003,0.004,0.006,0.003,0.004,0.0,0.004,0.007,0.004,0.001
100.5,0.0038333333333333344,0.0022669117514559065,0.0038333333333333344,0.0089999999999999993,0.002,0.0050000000000000001,0.0035000000000000001,0.009,0.002,0.002,0.002,0.0,0.004,0.006,0.002,0.004,0.007,0.005,0.005,0.003,0.006,0.004,0.009,0.004,0.002,0.006,0.001,0.003,0.003,0.005,0.003,0.003,0.0,0.003,0.006,0.005,0.001
100.59999999999999,0.0037333333333333346,0.0024890872936792624,0.0037333333333333346,0.010999999999999999,0.002,0.0057500000000000008,0.0035000000000000001,0.011,0.002,0.001,0.001,0.0,0.006,0.005,0.002,0.004,0.006,0.005,0.003,0.002,0.006,0.005,0.007,0.003,0.001,0.005,0.001,0.003,0.004,0.006,0.002,0.004,0.0,0.003,0.007,0.006,0.001
100.7,0.0038333333333333349,0.0024094720491334935,0.0038333333333333349,0.0089999999999999993,0.001,0.0060000000000000001,0.0040000000000000001,0.009,0.001,0.001,0.001,0.0,0.006,0.005,0.002,0.005,0.006,0.005,0.004,0.001,0.005,0.005,0.007,0.003,0.001,0.006,0.001,0.003,0.006,0.007,0.002,0.006,0.001,0.004,0.007,0.004,0.001
100.8,0.0031000000000000008,0.0020872629605937693,0.0031000000000000008,0.0089999999999999993,0.001,0.0047499999999999999,0.0030000000000000001,0.009,0.001,0.001,0.002,0.001,0.005,0.003,0.0,0.001,0.007,0.005,0.002,0.002,0.004,0.003,0.005,0.002,0.001,0.004,0.001,0.003,0.004,0.006,0.002,0.005,0.001,0.004,0.005,0.003,0.001
100.90000000000001,0.0030000000000000014,0.0016733200530681508,0.0030000000000000014,0.0060000000000000001,0.002,0.0040000000000000001,0.0030000000000000001,0.006,0.0,0.0,0.002,0.001,0.004,0.003,0.001,0.002,0.006,0.004,0.001,0.002,0.004,0.004,0.005,0.002,0.001,0.003,0.002,0.004,0.004,0.006,0.003,0.005,0.002,0.004,0.004,0.003,0.002
101.0,0.002666666666666667,0.0019888578520235066,0.002666666666666667,0.0070000000000000001,0.001,0.0037499999999999999,0.002,0.006,0.001,0.0,0.001,0.001,0.004,0.002,0.001,0.001,0.007,0.003,0.0,0.001,0.003,0.005,0.006,0.003,0.001,0.003,0.001,0.002,0.003,0.007,0.002,0.005,0.001,0.004,0.003,0.001,0.002
101.09999999999999,0.0029000000000000007,0.0023,0.0029000000000000007,0.0080000000000000002,0.001,0.0047499999999999999,0.0025000000000000001,0.007,0.0,0.0,0.0,0.0,0.005,0.003,0.001,0.002,0.007,0.004,0.0,0.001,0.003,0.005,0.006,0.002,0.001,0.003,0.001,0.002,0.003,0.008,0.002,0.006,0.003,0.004,0.005,0.001,0.002
101.2,0.0034000000000000011,0.0024440403706431149,0.0034000000000000011,0.01,0.002,0.0040000000000000001,0.0030000000000000001,0.007,0.0,0.0,0.001,0.001,0.004,0.004,0.002,0.002,0.007,0.006,0.001,0.003,0.004,0.004,0.007,0.002,0.002,0.004,0.001,0.002,0.004,0.01,0.002,0.008,0.003,0.004,0.004,0.001,0.002
101.3,0.0037666666666666673,0.0026417586734766084,0.0037666666666666673,0.010999999999999999,0.002,0.0040000000000000001,0.0030000000000000001,0.008,0.001,0.0,0.0,0.001,0.004,0.004,0.004,0.003,0.007,0.007,0.0,0.002,0.003,0.004,0.008,0.003,0.002,0.003,0.002,0.002,0.003,0.011,0.003,0.008,0.006,0.004,0.004,0.002,0.004
101.40000000000001,0.0037333333333333337,0.0028039654459750792,0.0037333333333333337,0.012,0.002,0.0057500000000000008,0.0030000000000000001,0.008,0.002,0.0,0.0,0.001,0.006,0.002,0.003,0.002,0.006,0.006,0.0,0.001,0.002,0.004,0.008,0.003,0.002,0.003,0.002,0.002,0.003,0.012,0.003,0.009,0.006,0.004,0.005,0.003,0.004
101.5,0.0041000000000000012,0.0029927690633703534,0.0041000000000000012,0.012999999999999999,0.002,0.0060000000000000001,0.0035000000000000001,0.008,0.002,0.0,0.001,0.002,0.006,0.002,0.004,0.003,0.006,0.006,0.0,0.001,0.002,0.004,0.008,0.003,0.002,0.003,0.002,0.002,0.004,0.013,0.004,0.011,0.006,0.004,0.007,0.003,0.004
101.59999999999999,0.0046000000000000017,0.0030177254127350061,0.0046000000000000017,0.012,0.0022500000000000003,0.0070000000000000001,0.0040000000000000001,0.009,0.002,0.001,0.002,0.002,0.007,0.003,0.004,0.003,0.007,0.007,0.001,0.001,0.003,0.005,0.009,0.004,0.002,0.003,0.002,0.003,0.004,0.012,0.003,0.012,0.007,0.004,0.008,0.004,0.004
101.7,0.0042333333333333346,0.0033033652874337443,0.0042333333333333346,0.012999999999999999,0.002,0.0057500000000000008,0.0030000000000000001,0.006,0.002,0.0,0.001,0.003,0.005,0.001,0.005,0.003,0.008,0.006,0.0,0.001,0.002,0.003,0.009,0.003,0.002,0.004,0.001,0.004,0.005,0.013,0.003,0.013,0.008,0.003,0.007,0.002,0.004
101.8,0.0042333333333333346,0.0030949780110509496,0.0042333333333333346,0.012999999999999999,0.002,0.0057500000000000008,0.0030000000000000001,0.007,0.002,0.002,0.001,0.003,0.004,0.003,0.005,0.003,0.007,0.008,0.0,0.001,0.001,0.002,0.008,0.003,0.002,0.003,0.001,0.005,0.005,0.013,0.004,0.012,0.007,0.003,0.006,0.002,0.004
101.90000000000001,0.0040333333333333341,0.0030274668545758774,0.0040333333333333341,0.012,0.002,0.0050000000000000001,0.0030000000000000001,0.007,0.002,0.002,0.001,0.003,0.004,0.003,0.005,0.003,0.005,0.009,0.0,0.001,0.0,0.002,0.007,0.003,0.002,0.002,0.002,0.004,0.005,0.012,0.003,0.012,0.007,0.002,0.006,0.002,0.005
102.0,0.0034666666666666674,0.002667499869832341,0.0034666666666666674,0.010999999999999999,0.002,0.0047499999999999999,0.0030000000000000001,0.005,0.002,0.002,0.001,0.003,0.002,0.003,0.004,0.003,0.005,0.008,0.001,0.001,0.0,0.001,0.006,0.002,0.003,0.002,0.001,0.004,0.004,0.011,0.003,0.011,0.005,0.001,0.005,0.002,0.003
102.09999999999999,0.0034666666666666674,0.0023626726862225798,0.0034666666666666674,0.0089999999999999993,0.002,0.0040000000000000001,0.0030000000000000001,0.006,0.003,0.002,0.001,0.003,0.002,0.004,0.005,0.003,0.004,0.009,0.001,0.001,0.001,0.003,0.004,0.002,0.003,0.0,0.001,0.004,0.004,0.009,0.004,0.009,0.006,0.001,0.004,0.002,0.003
102.2,0.0030666666666666676,0.0023935097428021655,0.0030666666666666676,0.01,0.001,0.0040000000000000001,0.0025000000000000001,0.005,0.003,0.002,0.0,0.002,0.001,0.004,0.004,0.002,0.004,0.01,0.002,0.001,0.001,0.002,0.003,0.003,0.001,0.0,0.001,0.004,0.003,0.008,0.005,0.008,0.006,0.001,0.002,0.001,0.003
102.3,0.0034333333333333342,0.0030515933907095524,0.0034333333333333342,0.010999999999999999,0.001,0.0047499999999999999,0.0025000000000000001,0.007,0.003,0.004,0.0,0.001,0.002,0.007,0.004,0.002,0.004,0.011,0.001,0.001,0.001,0.001,0.003,0.002,0.001,0.0,0.0,0.004,0.005,0.01,0.005,0.011,0.005,0.002,0.003,0.001,0.002
102.40000000000001,0.0031000000000000003,0.0029022979401386981,0.0031000000000000003,0.010999999999999999,0.001,0.0050000000000000001,0.002,0.005,0.002,0.003,0.0,0.001,0.002,0.005,0.003,0.002,0.005,0.009,0.001,0.001,0.001,0.0,0.003,0.002,0.0,0.0,0.0,0.005,0.005,0.01,0.006,0.011,0.004,0.002,0.003,0.001,0.001
102.5,0.0027666666666666673,0.0024857370916669544,0.0027666666666666673,0.0089999999999999993,0.001,0.0040000000000000001,0.002,0.005,0.002,0.003,0.0,0.001,0.002,0.005,0.003,0.002,0.004,0.008,0.001,0.001,0.001,0.0,0.002,0.002,0.0,0.0,0.001,0.004,0.004,0.009,0.005,0.009,0.003,0.003,0.002,0.001,0.0
102.59999999999999,0.0026333333333333339,0.0026010681566532535,0.0026333333333333339,0.0089999999999999993,0.00025000000000000001,0.0030000000000000001,0.002,0.005,0.002,0.004,0.0,0.0,0.002,0.007,0.003,0.003,0.003,0.008,0.001,0.002,0.001,0.0,0.002,0.002,0.0,0.0,0.0,0.002,0.003,0.009,0.004,0.009,0.003,0.002,0.002,0.0,0.0
102.7,0.003333333333333334,0.0026997942308422118,0.003333333333333334,0.0089999999999999993,0.00125,0.0040000000000000001,0.0030000000000000001,0.007,0.003,0.004,0.0,0.0,0.002,0.009,0.003,0.003,0.003,0.009,0.003,0.004,0.004,0.001,0.003,0.001,0.003,0.0,0.001,0.002,0.003,0.009,0.005,0.009,0.003,0.003,0.002,0.0,0.001
102.8,0.0039333333333333338,0.0026322782696532841,0.0039333333333333338,0.01,0.002,0.0050000000000000001,0.0035000000000000001,0.007,0.003,0.003,0.0,0.0,0.004,0.007,0.004,0.003,0.004,0.01,0.004,0.004,0.005,0.001,0.007,0.002,0.005,0.002,0.001,0.002,0.004,0.01,0.005,0.009,0.003,0.003,0.003,0.001,0.002
102.90000000000001,0.0037333333333333337,0.0026068286394689538,0.0037333333333333337,0.01,0.002,0.0050000000000000001,0.0030000000000000001,0.007,0.003,0.003,0.0,0.0,0.003,0.008,0.004,0.004,0.005,0.008,0.005,0.004,0.005,0.001,0.007,0.002,0.004,0.003,0.001,0.002,0.002,0.01,0.005,0.008,0.003,0.002,0.002,0.0,0.001
103.0,0.0046666666666666679,0.0028440972010268717,0.0046666666666666679,0.012,0.002,0.0060000000000000001,0.0050000000000000001,0.009,0.003,0.003,0.0,0.0,0.007,0.009,0.005,0.005,0.006,0.008,0.005,0.005,0.006,0.002,0.007,0.002,0.004,0.003,0.002,0.001,0.002,0.012,0.006,0.008,0.006,0.002,0.006,0.002,0.004
103.09999999999999,0.004366666666666668,0.0024424486802296494,0.004366666666666668,0.01,0.0030000000000000001,0.0057500000000000008,0.0045000000000000005,0.009,0.003,0.003,0.0,0.0,0.006,0.008,0.005,0.004,0.005,0.007,0.005,0.005,0.006,0.003,0.007,0.003,0.005,0.004,0.002,0.001,0.001,0.01,0.003,0.007,0.005,0.002,0.005,0.003,0.004
103.2,0.004333333333333334,0.0027968235951204043,0.004333333333333334,0.010999999999999999,0.0030000000000000001,0.0060000000000000001,0.0040000000000000001,0.01,0.003,0.003,0.0,0.0,0.007,0.008,0.005,0.004,0.006,0.007,0.005,0.005,0.005,0.003,0.007,0.002,0.004,0.003,0.001,0.0,0.002,0.011,0.003,0.008,0.005,0.001,0.006,0.003,0.003
103.3,0.0044666666666666683,0.0027414513593269452,0.0044666666666666683,0.010999999999999999,0.0030000000000000001,0.0060000000000000001,0.0045000000000000005,0.009,0.003,0.003,0.0,0.0,0.007,0.008,0.005,0.004,0.005,0.006,0.007,0.006,0.006,0.004,0.007,0.003,0.005,0.004,0.001,0.0,0.002,0.011,0.002,0.008,0.005,0.001,0.006,0.003,0.003
103.40000000000001,0.0047000000000000002,0.0027946377224964238,0.0047000000000000002,0.012,0.0030000000000000001,0.0067500000000000008,0.0040000000000000001,0.008,0.002,0.003,0.0,0.0,0.007,0.008,0.004,0.004,0.007,0.006,0.007,0.006,0.005,0.003,0.009,0.004,0.005,0.004,0.002,0.001,0.002,0.012,0.003,0.009,0.005,0.002,0.006,0.003,0.004
103.5,0.0051333333333333352,0.0029066972475455524,0.0051333333333333352,0.010999999999999999,0.0030000000000000001,0.0077499999999999999,0.0045000000000000005,0.008,0.002,0.003,0.0,0.0,0.008,0.008,0.005,0.004,0.01,0.005,0.006,0.007,0.008,0.003,0.011,0.007,0.005,0.003,0.002,0.004,0.003,0.011,0.004,0.008,0.004,0.002,0.006,0.003,0.004
103.59999999999999,0.0050333333333333341,0.0027866746411369147,0.0050333333333333341,0.010999999999999999,0.0030000000000000001,0.0070000000000000001,0.0045000000000000005,0.009,0.003,0.003,0.0,0.0,0.008,0.008,0.005,0.004,0.009,0.005,0.007,0.007,0.007,0.003,0.01,0.005,0.005,0.003,0.002,0.002,0.003,0.011,0.003,0.008,0.004,0.003,0.006,0.004,0.004
103.7,0.0046000000000000017,0.0025897232799406704,0.0046000000000000017,0.010999999999999999,0.0030000000000000001,0.0060000000000000001,0.0040000000000000001,0.006,0.003,0.004,0.001,0.002,0.01,0.008,0.003,0.006,0.009,0.001,0.005,0.004,0.005,0.005,0.009,0.004,0.004,0.002,0.002,0.002,0.003,0.011,0.004,0.006,0.003,0.002,0.006,0.004,0.004
103.8,0.0040666666666666681,0.0022793761329705014,0.0040666666666666681,0.0089999999999999993,0.0022500000000000003,0.0057500000000000008,0.0030000000000000001,0.006,0.002,0.003,0.001,0.002,0.009,0.006,0.003,0.005,0.008,0.001,0.003,0.003,0.004,0.004,0.008,0.003,0.003,0.001,0.002,0.002,0.003,0.009,0.004,0.006,0.005,0.002,0.006,0.003,0.005
103.90000000000001,0.0039666666666666687,0.0024287628309262498,0.0039666666666666687,0.0089999999999999993,0.002,0.0050000000000000001,0.0030000000000000001,0.008,0.002,0.003,0.001,0.002,0.009,0.007,0.003,0.005,0.009,0.001,0.003,0.003,0.004,0.004,0.008,0.003,0.002,0.001,0.001,0.003,0.003,0.007,0.005,0.005,0.002,0.002,0.007,0.003,0.003
104.0,0.0037333333333333346,0.0022499382707581606,0.0037333333333333346,0.0089999999999999993,0.002,0.0050000000000000001,0.0035000000000000001,0.007,0.002,0.003,0.002,0.003,0.009,0.006,0.003,0.005,0.007,0.0,0.004,0.004,0.005,0.005,0.007,0.004,0.001,0.001,0.001,0.003,0.001,0.006,0.004,0.004,0.002,0.001,0.007,0.002,0.003
104.09999999999999,0.0033333333333333344,0.0023990738953928773,0.0033333333333333344,0.0089999999999999993,0.002,0.0047499999999999999,0.0030000000000000001,0.005,0.003,0.001,0.0,0.0,0.009,0.004,0.002,0.003,0.007,0.0,0.003,0.002,0.003,0.006,0.007,0.005,0.0,0.001,0.002,0.003,0.002,0.006,0.004,0.004,0.002,0.001,0.008,0.004,0.003
104.2,0.0033000000000000013,0.0024515301344262526,0.0033000000000000013,0.0089999999999999993,0.00125,0.0047499999999999999,0.0025000000000000001,0.005,0.002,0.002,0.001,0.0,0.009,0.005,0.002,0.003,0.008,0.002,0.002,0.001,0.001,0.005,0.007,0.004,0.0,0.002,0.001,0.003,0.001,0.007,0.004,0.004,0.004,0.001,0.008,0.003,0.002
104.3,0.0029000000000000011,0.0021809783737274119,0.0029000000000000011,0.0080000000000000002,0.00125,0.0037499999999999999,0.002,0.003,0.002,0.002,0.001,0.0,0.007,0.005,0.002,0.003,0.008,0.002,0.002,0.001,0.0,0.003,0.007,0.003,0.0,0.002,0.001,0.003,0.001,0.007,0.004,0.004,0.003,0.001,0.006,0.002,0.002
104.40000000000001,0.0027333333333333346,0.0022499382707581602,0.0027333333333333346,0.0080000000000000002,0.001,0.0040000000000000001,0.002,0.003,0.002,0.002,0.001,0.0,0.007,0.004,0.003,0.004,0.008,0.002,0.001,0.0,0.001,0.003,0.007,0.003,0.001,0.001,0.0,0.003,0.001,0.006,0.004,0.005,0.002,0.001,0.006,0.001,0.0
104.5,0.0029000000000000011,0.0021809783737274119,0.0029000000000000011,0.0070000000000000001,0.001,0.0047499999999999999,0.0030000000000000001,0.004,0.002,0.002,0.001,0.0,0.007,0.005,0.003,0.004,0.007,0.003,0.0,0.0,0.0,0.003,0.006,0.002,0.0,0.001,0.001,0.004,0.003,0.006,0.005,0.005,0.003,0.002,0.006,0.001,0.001
104.59999999999999,0.0024666666666666669,0.0022910453703252776,0.0024666666666666669,0.0080000000000000002,0.00025000000000000001,0.0040000000000000001,0.002,0.003,0.002,0.001,0.0,0.0,0.008,0.003,0.003,0.004,0.006,0.001,0.0,0.0,0.0,0.003,0.006,0.002,0.0,0.001,0.0,0.004,0.002,0.005,0.005,0.004,0.002,0.001,0.007,0.001,0.0
104.7,0.0020999999999999999,0.0021656407827707713,0.0020999999999999999,0.0080000000000000002,0.0,0.0030000000000000001,0.0015,0.004,0.002,0.001,0.0,0.0,0.008,0.001,0.003,0.002,0.006,0.001,0.0,0.0,0.0,0.001,0.005,0.001,0.0,0.0,0.0,0.003,0.003,0.003,0.004,0.003,0.001,0.002,0.007,0.002,0.0
104.8,0.0015666666666666669,0.0017829438827088445,0.0015666666666666669,0.0060000000000000001,0.0,0.002,0.001,0.002,0.0,0.001,0.0,0.0,0.005,0.001,0.003,0.002,0.006,0.0,0.0,0.0,0.0,0.001,0.005,0.001,0.0,0.0,0.0,0.003,0.001,0.002,0.004,0.002,0.001,0.001,0.005,0.001,0.0
104.90000000000001,0.0018666666666666671,0.0018926759422104522,0.0018666666666666671,0.0070000000000000001,0.0,0.0030000000000000001,0.001,0.002,0.0,0.001,0.0,0.001,0.006,0.001,0.004,0.003,0.005,0.0,0.0,0.0,0.0,0.001,0.004,0.001,0.0,0.0,0.001,0.003,0.002,0.002,0.004,0.003,0.001,0.002,0.007,0.002,0.0
105.0,0.0018666666666666671,0.0018749814813900311,0.0018666666666666671,0.0070000000000000001,0.0,0.0030000000000000001,0.001,0.002,0.0,0.0,0.001,0.001,0.006,0.0,0.003,0.002,0.005,0.0,0.0,0.001,0.001,0.001,0.004,0.001,0.0,0.0,0.001,0.003,0.003,0.002,0.004,0.003,0.0,0.002,0.007,0.003,0.0
105.09999999999999,0.0016333333333333339,0.0016829207415152451,0.0016333333333333339,0.0070000000000000001,0.00025000000000000001,0.0027500000000000003,0.001,0.002,0.0,0.0,0.001,0.001,0.006,0.001,0.003,0.003,0.003,0.0,0.0,0.001,0.001,0.002,0.002,0.001,0.0,0.0,0.001,0.001,0.003,0.001,0.002,0.003,0.0,0.001,0.007,0.003,0.0
